"FWB_id","site_year_code","sp_site","collection_site_id","fish_family","fish_scientific_name","fish_name_level","waterbody_type","collection_decimal_longitude","collection_decimal_latitude","sp_site_mean_N","sp_site_var_N","sp_site_mean_C","sp_site_var_C","sp_site_mean_length","sp_site_var_length","sp_site_num_ind","sp_site_body_size_range","VarTot"
"FWB_0267","FWB_0267_2019","Percilia gillissi_valdivia03","valdivia03","Perciliidae","Percilia gillissi","species","lotic",-73.004671,-39.785397,0.353335125207186,4.15458992514774e-05,0.75228587962963,0.00237607853893389,32,21,3,9,0.00241762443818537
"FWB_0267","FWB_0267_2019","Trichomycterus areolatus_valdivia03","valdivia03","Trichomycteridae","Trichomycterus areolatus","species","lotic",-73.004671,-39.785397,0.303453836849886,0.000663877703273094,0.838932291666667,0.0199899774245274,29.6666666666667,45.8666666666667,6,17,0.0206538551278005
"FWB_0268","FWB_0268_2019","Basilichthys microlepidotus_valdivia05","valdivia05","Atherinopsidae","Basilichthys microlepidotus","species","lotic",-72.459847,-39.771736,0.165211880275401,0.00483285782534279,0.582853129210745,0.0294676763692989,65.8333333333333,197.366666666667,6,40,0.0343005341946417
"FWB_0268","FWB_0268_2019","Galaxias maculatus_valdivia05","valdivia05","Galaxiidae","Galaxias maculatus","species","lotic",-72.459847,-39.771736,0.128873908910207,0.00478697177804111,0.186028210200396,0.02985360075452,53.45,124.892105263158,20,35,0.0346405725325611
"FWB_0268","FWB_0268_2019","Galaxias platei_valdivia05","valdivia05","Galaxiidae","Galaxias platei","species","lotic",-72.459847,-39.771736,0.0392360210872008,NA,0.0971015739227658,NA,38,NA,1,0,NA
"FWB_0268","FWB_0268_2019","Oncorhynchus mykiss_valdivia05","valdivia05","Salmonidae","Oncorhynchus mykiss","species","lotic",-72.459847,-39.771736,0.582317863624579,0.17974821515239,0.777830337432986,0.0744354484121537,51.1666666666667,243.766666666667,6,42,0.254183663564544
"FWB_0268","FWB_0268_2019","Percilia gillissi_valdivia05","valdivia05","Perciliidae","Percilia gillissi","species","lotic",-72.459847,-39.771736,0.156958488174459,0.00344032045899205,0.563401278633067,0.014872894198875,56.8333333333333,111.766666666667,6,26,0.0183132146578671
"FWB_0268","FWB_0268_2019","Trichomycterus areolatus_valdivia05","valdivia05","Trichomycteridae","Trichomycterus areolatus","species","lotic",-72.459847,-39.771736,0.135442053409386,0.0148543864347078,0.614156704222929,0.0246442004105287,48.2,312.2,5,36,0.0394985868452365
"FWB_0269","FWB_0269_2009","Galaxias maculatus_alta","alta","Galaxiidae","Galaxias maculatus","species","lentic",-72.7085739,-45.5347339,0.396867895933316,0.0172361680705381,0.581268827019626,0.014192816928137,NA,NA,5,NA,0.0314289849986751
"FWB_0269","FWB_0269_2009","Galaxias platei_alta","alta","Galaxiidae","Galaxias platei","species","lentic",-72.7085739,-45.5347339,0.418666329881283,0.135584429720115,0.483036665145291,0.106388977826736,111.466666666667,63.0933333333334,6,NA,0.241973407546851
"FWB_0270","FWB_0270_2009","Galaxias platei_barroso","barroso","Galaxiidae","Galaxias platei","species","lentic",-72.2450823,-45.7395523,0.148924406915963,0.0174903383987788,0.303486340533672,0.103406910010063,79.6,452.148571428571,12,NA,0.120897248408842
"FWB_0270","FWB_0270_2009","Salmo trutta_barroso","barroso","Salmonidae","Salmo trutta","species","lentic",-72.2450823,-45.7395523,0.363088057901086,0.15048123584012,0.586404066073698,0.00215113082831075,NA,NA,5,NA,0.152632366668431
"FWB_0272","FWB_0272_2009","Aplochiton taeniatus_caro","caro","Galaxiidae","Aplochiton taeniatus","species","lentic",-72.5489798,-45.8041109,0.545452468529392,0.0658569948625008,0.780957772678104,0.00115776784997965,112.609668283846,2124.39607543509,13,124.57750349,0.0670147627124805
"FWB_0272","FWB_0272_2009","Aplochiton zebra_caro","caro","Galaxiidae","Aplochiton zebra","species","lentic",-72.5489798,-45.8041109,0.343777843777844,0.0158347820955483,0.892610724142463,0.0051364952383433,67.642025305,77.8562152444693,8,25.94776357,0.0209712773338916
"FWB_0272","FWB_0272_2009","Galaxias platei_caro","caro","Galaxiidae","Galaxias platei","species","lentic",-72.5489798,-45.8041109,0.573210573210573,NA,0.846366145354186,NA,NA,NA,1,NA,NA
"FWB_0272","FWB_0272_2009","Oncorhynchus mykiss_caro","caro","Salmonidae","Oncorhynchus mykiss","species","lentic",-72.5489798,-45.8041109,0.743589743589744,0.0675916339712004,0.93049897051737,0.00364549142696191,NA,NA,3,NA,0.0712371253981623
"FWB_0272","FWB_0272_2009","Salmo trutta_caro","caro","Salmonidae","Salmo trutta","species","lentic",-72.5489798,-45.8041109,0.565530994102423,0.097953980172148,0.730619754801645,0.107968112964414,NA,NA,7,NA,0.205922093136562
"FWB_0273","FWB_0273_2009","Galaxias platei_castor","castor","Galaxiidae","Galaxias platei","species","lentic",-71.7815498,-45.6002737,0.47789331792798,0.071527362298311,0.670327138688373,0.0671911321206487,90.7181818181818,237.699636363636,18,NA,0.13871849441896
"FWB_0273","FWB_0273_2009","Oncorhynchus mykiss_castor","castor","Salmonidae","Oncorhynchus mykiss","species","lentic",-71.7815498,-45.6002737,0.686424032351242,0.0739351933895815,0.481970682093551,0.0604217453372001,NA,NA,9,NA,0.134356938726782
"FWB_0275","FWB_0275_2009","Oncorhynchus mykiss_chacano","chacano","Salmonidae","Oncorhynchus mykiss","species","lentic",-72.1933467,-46.172833,0.770937912813739,0.0244168474249148,0.210403726708074,0.0421452027615158,NA,NA,5,NA,0.0665620501864306
"FWB_0275","FWB_0275_2009","Salmo trutta_chacano","chacano","Salmonidae","Salmo trutta","species","lentic",-72.1933467,-46.172833,0.493262879788639,0.143797529627581,0.63598602484472,0.0963355319876848,NA,NA,10,NA,0.240133061615266
"FWB_0276","FWB_0276_2007","Galaxias platei_frio","frio","Galaxiidae","Galaxias platei","species","lentic",-71.9438005,-45.6675335,0.244260640203198,0.0441464105200275,0.321745160706748,0.0774798076466275,NA,NA,7,NA,0.121626218166655
"FWB_0276","FWB_0276_2007","Oncorhynchus mykiss_frio","frio","Salmonidae","Oncorhynchus mykiss","species","lentic",-71.9438005,-45.6675335,0.580123090950536,0.0456177840092195,0.629047820056684,0.0953109960248654,NA,NA,7,NA,0.140928780034085
"FWB_0277","FWB_0277_2009","Galaxias platei_monreal2","monreal2","Galaxiidae","Galaxias platei","species","lentic",-72.0208877,-45.8725212,0.487836777399948,0.122090963535614,0.462501572920599,0.0623499423456415,NA,NA,6,NA,0.184440905881255
"FWB_0277","FWB_0277_2009","Oncorhynchus mykiss_monreal2","monreal2","Salmonidae","Oncorhynchus mykiss","species","lentic",-72.0208877,-45.8725212,0.560783416165315,0.0918969672673318,0.796102302755757,0.0209830551349734,NA,NA,8,NA,0.112880022402305
"FWB_0277","FWB_0277_2009","Salmo trutta_monreal2","monreal2","Salmonidae","Salmo trutta","species","lentic",-72.0208877,-45.8725212,0.379852594974689,0.0470096348437839,0.678694883011717,0.0247214389857935,NA,NA,17,NA,0.0717310738295773
"FWB_0278","FWB_0278_2007","Aplochiton taeniatus_palos","palos","Galaxiidae","Aplochiton taeniatus","species","lentic",-72.7027331,-45.3209332,0.449955277280859,0.179511743647347,0.400849797256492,0.0947882656709963,193.2975,2943.90269166667,4,119.45,0.274300009318343
"FWB_0278","FWB_0278_2007","Galaxias platei_palos","palos","Galaxiidae","Galaxias platei","species","lentic",-72.7027331,-45.3209332,0.452280858676208,0.123344168658788,0.793568285738935,0.0425848631593372,NA,NA,4,NA,0.165929031818125
"FWB_0278","FWB_0278_2007","Salmo trutta_palos","palos","Salmonidae","Salmo trutta","species","lentic",-72.7027331,-45.3209332,0.467710196779964,0.00917539519736134,0.498058838754206,0.0147715500134805,NA,NA,4,NA,0.0239469452108418
"FWB_0279","FWB_0279_2009","Galaxias platei_pollux","pollux","Galaxiidae","Galaxias platei","species","lentic",-71.8626781,-45.6762901,0.313427636760162,0.0121928526818851,0.721887884452867,0.0165974870710703,67.7909090909091,249.202909090909,17,NA,0.0287903397529554
"FWB_0279","FWB_0279_2009","Oncorhynchus mykiss_pollux","pollux","Salmonidae","Oncorhynchus mykiss","species","lentic",-71.8626781,-45.6762901,0.408454557157569,0.116230679127852,0.687921745755333,0.0993309146064911,NA,NA,16,NA,0.215561593734343
"FWB_0282","FWB_0282_2009","Galaxias platei_rengifo","rengifo","Galaxiidae","Galaxias platei","species","lentic",-72.5113244,-45.6175874,0.443725943033102,0.147078321434364,0.622399824830304,0.0526097364836199,NA,NA,4,NA,0.199688057917984
"FWB_0282","FWB_0282_2009","Salmo trutta_rengifo","rengifo","Salmonidae","Salmo trutta","species","lentic",-72.5113244,-45.6175874,0.538818321785989,0.0661533933800307,0.592785198160718,0.112498293949546,NA,NA,8,NA,0.178651687329577
"FWB_0283","FWB_0283_2007","Galaxias platei_thompson","thompson","Galaxiidae","Galaxias platei","species","lentic",-71.792894,-45.646731,0.480732544830217,0.0832473944833092,0.396510228640193,0.0828861871057999,NA,NA,8,NA,0.166133581589109
"FWB_0283","FWB_0283_2007","Oncorhynchus mykiss_thompson","thompson","Salmonidae","Oncorhynchus mykiss","species","lentic",-71.792894,-45.646731,0.319407350883886,0.127817766120044,0.795159780719347,0.0266529622963015,NA,NA,6,NA,0.154470728416346
"FWB_0295","FWB_0295_2022","Carassius gibelio_vytopa","vytopa","Cyprinidae","Carassius gibelio","species","lentic",17.0642639,48.87061,0.611751152073733,0.0493193739514536,0.298757530120482,0.0299925228020516,96.25,48.3333333333333,16,30,0.0793118967535053
"FWB_0295","FWB_0295_2022","Cyprinus carpio_vytopa","vytopa","Cyprinidae","Cyprinus carpio","species","lentic",17.0642639,48.87061,0.804147465437788,0.0140098182873566,0.643072289156627,0.0193091643683166,271.25,1439.58333333333,4,80,0.0333189826556732
"FWB_0295","FWB_0295_2022","Pseudorasbora parva_vytopa","vytopa","Gobionidae","Pseudorasbora parva","species","lentic",17.0642639,48.87061,0.427547363031234,0.0935676473156033,0.643239625167336,0.0731921158529703,35.7142857142857,70.2380952380953,9,NA,0.166759763168574
"FWB_0300","FWB_0300_2008","Anguilla anguilla_Batts_Bridge_Stream_Site_A_Cackle_Street","Batts_Bridge_Stream_Site_A_Cackle_Street","Anguillidae","Anguilla anguilla","species","lotic",0.075281,51.017806,0.809553543552919,0.0182728999867339,0.510428347163041,0.0209889283375148,456.25,8578.91666666667,4,212,0.0392618283242486
"FWB_0300","FWB_0300_2008","Cottus gobio_Batts_Bridge_Stream_Site_A_Cackle_Street","Batts_Bridge_Stream_Site_A_Cackle_Street","Cottidae","Cottus gobio","species","lotic",0.075281,51.017806,0.895046310750338,0.0112141264172186,0.474564551095163,0.00582788315452362,57.6666666666667,49.0666666666667,6,20,0.0170420095717422
"FWB_0300","FWB_0300_2008","Gobio gobio_Batts_Bridge_Stream_Site_A_Cackle_Street","Batts_Bridge_Stream_Site_A_Cackle_Street","Gobionidae","Gobio gobio","species","lotic",0.075281,51.017806,0.757571027162036,0.00627368055373469,0.344247589145548,0.000812755080665429,87.6666666666667,74.3333333333333,3,17,0.00708643563440011
"FWB_0300","FWB_0300_2008","Lampetra planeri_Batts_Bridge_Stream_Site_A_Cackle_Street","Batts_Bridge_Stream_Site_A_Cackle_Street","Petromyzontidae","Lampetra planeri","species","lotic",0.075281,51.017806,0.0941825372047039,0.00325352243693122,0.695877251999701,0.0319853264087809,114.166666666667,126.166666666667,6,31,0.0352388488457121
"FWB_0300","FWB_0300_2008","Lepomis gibbosus_Batts_Bridge_Stream_Site_A_Cackle_Street","Batts_Bridge_Stream_Site_A_Cackle_Street","Centrarchidae","Lepomis gibbosus","species","lotic",0.075281,51.017806,0.747133177510948,0.00655383828292188,0.417718795269816,0.0132077399247443,75.4054054054054,312.192192192192,37,78,0.0197615782076662
"FWB_0300","FWB_0300_2008","Salmo trutta_Batts_Bridge_Stream_Site_A_Cackle_Street","Batts_Bridge_Stream_Site_A_Cackle_Street","Salmonidae","Salmo trutta","species","lotic",0.075281,51.017806,0.640989146204845,0.00547527359106742,0.37160138780787,0.135148314616418,117,3838.5,17,198,0.140623588207486
"FWB_0301","FWB_0301_2008","Anguilla anguilla_Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Anguillidae","Anguilla anguilla","species","lotic",0.078184,51.013064,0.592036303208488,0.00102962730195946,0.542902311382468,0.00398666474636303,440.5,2380.5,2,69,0.00501629204832249
"FWB_0301","FWB_0301_2008","Cottus gobio_Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Cottidae","Cottus gobio","species","lotic",0.078184,51.013064,0.574864715156163,0.00367724565520427,0.375454281145515,0.0185393193426944,132.166666666667,12279.7666666667,6,227,0.0222165649978987
"FWB_0301","FWB_0301_2008","Gobio gobio_Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Gobionidae","Gobio gobio","species","lotic",0.078184,51.013064,0.614470152115557,NA,0.45202791103358,NA,143,NA,1,0,NA
"FWB_0301","FWB_0301_2008","Lampetra planeri_Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Petromyzontidae","Lampetra planeri","species","lotic",0.078184,51.013064,0.0938258979930973,0.00414501930241752,0.607373891554005,0.00521902310558304,106.5,261.1,6,43,0.00936404240800056
"FWB_0301","FWB_0301_2008","Lepomis gibbosus_Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Centrarchidae","Lepomis gibbosus","species","lotic",0.078184,51.013064,0.587236510227815,0.0101454232866013,0.392629210853818,0.0205511418616198,78.7317073170732,136.051219512195,41,69,0.0306965651482211
"FWB_0301","FWB_0301_2008","Perca fluviatilis_Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Percidae","Perca fluviatilis","species","lotic",0.078184,51.013064,0.57931739741787,0.0116496320844738,0.444863248395739,0.0156548956390631,146.857142857143,1760.47619047619,7,111,0.0273045277235369
"FWB_0301","FWB_0301_2008","Rutilus rutilus_Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Leuciscidae","Rutilus rutilus","species","lotic",0.078184,51.013064,0.885295496186459,0.0168353861091081,0.415321994475941,0.0320362273304794,109,13,3,7,0.0488716134395874
"FWB_0301","FWB_0301_2008","Salmo trutta_Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Batts_Bridge_Stream_Site_B_Old_Forge_Lane","Salmonidae","Salmo trutta","species","lotic",0.078184,51.013064,0.425518249813714,0.0151483179680279,0.713132758235563,0.0314678448835349,201.731707317073,4046.1012195122,41,256,0.0466161628515628
"FWB_0302","FWB_0302_2008","Anguilla anguilla_Batts_Bridge_Stream_Site_C_Batts_Bridge","Batts_Bridge_Stream_Site_C_Batts_Bridge","Anguillidae","Anguilla anguilla","species","lotic",0.066774,50.993945,0.747683174051549,0.0367623976062149,0.379228284888662,0.0262177642412987,494.5,26797.6666666667,4,340,0.0629801618475136
"FWB_0302","FWB_0302_2008","Cottus gobio_Batts_Bridge_Stream_Site_C_Batts_Bridge","Batts_Bridge_Stream_Site_C_Batts_Bridge","Cottidae","Cottus gobio","species","lotic",0.066774,50.993945,0.623226180133218,0.00406642205131186,0.278316051900958,0.0120637740104127,58.8333333333333,36.1666666666667,6,16,0.0161301960617246
"FWB_0302","FWB_0302_2008","Lampetra planeri_Batts_Bridge_Stream_Site_C_Batts_Bridge","Batts_Bridge_Stream_Site_C_Batts_Bridge","Petromyzontidae","Lampetra planeri","species","lotic",0.066774,50.993945,0.178081861183512,0.0233135678211014,0.725083574140178,0.0498143241525998,100.333333333333,67.4666666666667,6,21,0.0731278919737012
"FWB_0302","FWB_0302_2008","Perca fluviatilis_Batts_Bridge_Stream_Site_C_Batts_Bridge","Batts_Bridge_Stream_Site_C_Batts_Bridge","Percidae","Perca fluviatilis","species","lotic",0.066774,50.993945,0.672265662708756,0.0084023590740826,0.500934897161312,0.00619424809046973,159.333333333333,329.333333333333,3,34,0.0145966071645523
"FWB_0302","FWB_0302_2008","Salmo trutta_Batts_Bridge_Stream_Site_C_Batts_Bridge","Batts_Bridge_Stream_Site_C_Batts_Bridge","Salmonidae","Salmo trutta","species","lotic",0.066774,50.993945,0.521174823824694,0.0106974769259618,0.660558671879427,0.0307625654477423,198.733333333333,2772.47816091954,30,245,0.041460042373704
"FWB_0308","FWB_0308_2006","Abramis brama_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Leuciscidae","Abramis brama","species","lentic",-2.345661,52.219124,0.759131462968935,0.00278449624290877,0.473182957393483,0.0137280335341277,264.857142857143,1693.80952380952,7,109,0.0165125297770365
"FWB_0308","FWB_0308_2006","Cyprinus carpio_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Cyprinidae","Cyprinus carpio","species","lentic",-2.345661,52.219124,0.47050831870245,0.0219413066488805,0.423294346978557,0.098822778193046,168.166666666667,18478.5428571428,36,424,0.120764084841926
"FWB_0308","FWB_0308_2006","Gobio gobio_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Gobionidae","Gobio gobio","species","lentic",-2.345661,52.219124,0.685628291948834,0.00344753820873445,0.547017543859649,0.00759284908176875,94.08,172.66,25,50,0.0110403872905032
"FWB_0308","FWB_0308_2006","Pseudorasbora parva_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Gobionidae","Pseudorasbora parva","species","lentic",-2.345661,52.219124,0.41227354286045,0.01051415543704,0.431309041835358,0.0216385596310641,72.4705882352941,320.974117647059,52,NA,0.0321527150681041
"FWB_0308","FWB_0308_2006","Rutilus rutilus_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Leuciscidae","Rutilus rutilus","species","lentic",-2.345661,52.219124,0.36099396208409,0.0601795974835962,0.401283697047497,0.0803585756217673,145.975609756098,4515.9743902439,41,194,0.140538173105364
"FWB_0308","FWB_0308_2006","Scardinius erythrophthalmus_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Leuciscidae","Scardinius erythrophthalmus","species","lentic",-2.345661,52.219124,0.787617569601204,0.00913624523913744,0.541940789473684,0.0123933635907823,115.46875,2598.19254032258,32,139,0.0215296088299197
"FWB_0309","FWB_0309_2006","Abramis brama_Hucks Farm Top  Lake","Hucks Farm Top  Lake","Leuciscidae","Abramis brama","species","lentic",-2.34395,52.219607,0.667069776370093,0.00710314292896742,0.270519782777347,0.00874616774588485,126.3,5912.01034482759,30,239,0.0158493106748523
